iter	Passed	Remaining
9469	31069	1738
9470	31072	1735
9471	31076	1732
9472	31080	1729
9473	31084	1725
9474	31088	1722
9475	31092	1719
9476	31095	1716
9477	31098	1712
9478	31101	1709
9479	31105	1706
9480	31108	1702
9481	31111	1699
9482	31114	1696
9483	31118	1693
9484	31121	1689
9485	31124	1686
9486	31127	1683
9487	31130	1679
9488	31133	1676
9489	31137	1673
9490	31140	1670
9491	31143	1666
9492	31147	1663
9493	31151	1660
9494	31155	1657
9495	31159	1653
9496	31162	1650
9497	31165	1647
9498	31168	1643
9499	31172	1640
9500	31175	1637
9501	31178	1634
9502	31181	1630
9503	31185	1627
9504	31188	1624
9505	31192	1620
9506	31195	1617
9507	31198	1614
9508	31201	1611
9509	31205	1607
9510	31208	1604
9511	31211	1601
9512	31214	1597
9513	31218	1594
9514	31221	1591
9515	31224	1588
9516	31228	1584
9517	31231	1581
9518	31234	1578
9519	31237	1575
9520	31240	1571
9521	31244	1568
9522	31247	1565
9523	31250	1561
9524	31253	1558
9525	31256	1555
9526	31259	1551
9527	31263	1548
9528	31266	1545
9529	31269	1542
9530	31272	1538
9531	31275	1535
9532	31279	1532
9533	31283	1529
9534	31286	1525
9535	31289	1522
9536	31293	1519
9537	31296	1515
9538	31299	1512
9539	31303	1509
9540	31306	1506
9541	31309	1502
9542	31313	1499
9543	31316	1496
9544	31319	1492
9545	31323	1489
9546	31326	1486
9547	31329	1483
9548	31332	1479
9549	31335	1476
9550	31339	1473
9551	31342	1469
9552	31345	1466
9553	31349	1463
9554	31352	1460
9555	31355	1456
9556	31358	1453
9557	31362	1450
9558	31365	1447
9559	31369	1443
9560	31372	1440
9561	31376	1437
9562	31379	1433
9563	31382	1430
9564	31386	1427
9565	31389	1424
9566	31393	1420
9567	31397	1417
9568	31400	1414
9569	31403	1411
9570	31407	1407
9571	31410	1404
9572	31413	1401
9573	31417	1397
9574	31420	1394
9575	31423	1391
9576	31427	1388
9577	31431	1384
9578	31434	1381
9579	31437	1378
9580	31440	1374
9581	31443	1371
9582	31446	1368
9583	31450	1365
9584	31453	1361
9585	31456	1358
9586	31460	1355
9587	31463	1351
9588	31466	1348
9589	31469	1345
9590	31473	1342
9591	31476	1338
9592	31479	1335
9593	31482	1332
9594	31486	1329
9595	31489	1325
9596	31493	1322
9597	31496	1319
9598	31500	1315
9599	31503	1312
9600	31506	1309
9601	31510	1306
9602	31514	1302
9603	31517	1299
9604	31521	1296
9605	31524	1293
9606	31528	1289
9607	31531	1286
9608	31535	1283
9609	31538	1279
9610	31542	1276
9611	31545	1273
9612	31549	1270
9613	31552	1266
9614	31555	1263
9615	31559	1260
9616	31562	1256
9617	31566	1253
9618	31569	1250
9619	31572	1247
9620	31575	1243
9621	31578	1240
9622	31582	1237
9623	31585	1234
9624	31588	1230
9625	31592	1227
9626	31595	1224
9627	31598	1220
9628	31601	1217
9629	31604	1214
9630	31608	1211
9631	31611	1207
9632	31614	1204
9633	31617	1201
9634	31621	1197
9635	31624	1194
9636	31627	1191
9637	31631	1188
9638	31634	1184
9639	31637	1181
9640	31641	1178
9641	31644	1174
9642	31648	1171
9643	31651	1168
9644	31654	1165
9645	31658	1161
9646	31661	1158
9647	31664	1155
9648	31667	1151
9649	31671	1148
9650	31674	1145
9651	31678	1142
9652	31681	1138
9653	31684	1135
9654	31688	1132
9655	31691	1129
9656	31694	1125
9657	31697	1122
9658	31700	1119
9659	31704	1115
9660	31707	1112
9661	31710	1109
9662	31713	1106
9663	31717	1102
9664	31720	1099
9665	31724	1096
9666	31727	1092
9667	31730	1089
9668	31734	1086
9669	31737	1083
9670	31741	1079
9671	31744	1076
9672	31747	1073
9673	31750	1069
9674	31754	1066
9675	31757	1063
9676	31761	1060
9677	31764	1056
9678	31768	1053
9679	31771	1050
9680	31775	1047
9681	31778	1043
9682	31782	1040
9683	31785	1037
9684	31788	1033
9685	31791	1030
9686	31793	1027
9687	31797	1024
9688	31800	1020
9689	31804	1017
9690	31807	1014
9691	31810	1010
9692	31813	1007
9693	31817	1004
9694	31820	1001
9695	31823	997
9696	31827	994
9697	31831	991
9698	31834	987
9699	31837	984
9700	31840	981
9701	31844	978
9702	31847	974
9703	31851	971
9704	31854	968
9705	31857	964
9706	31861	961
9707	31864	958
9708	31868	955
9709	31871	951
9710	31874	948
9711	31877	945
9712	31881	942
9713	31884	938
9714	31888	935
9715	31891	932
9716	31894	928
9717	31897	925
9718	31900	922
9719	31904	919
9720	31908	915
9721	31911	912
9722	31914	909
9723	31917	905
9724	31921	902
9725	31924	899
9726	31927	896
9727	31931	892
9728	31934	889
9729	31938	886
9730	31941	882
9731	31944	879
9732	31948	876
9733	31951	873
9734	31954	869
9735	31958	866
9736	31961	863
9737	31964	860
9738	31968	856
9739	31971	853
9740	31975	850
9741	31978	846
9742	31982	843
9743	31985	840
9744	31988	837
9745	31991	833
9746	31995	830
9747	31998	827
9748	32002	823
9749	32005	820
9750	32008	817
9751	32012	814
9752	32015	810
9753	32018	807
9754	32021	804
9755	32024	800
9756	32028	797
9757	32031	794
9758	32035	791
9759	32038	787
9760	32042	784
9761	32045	781
9762	32048	777
9763	32052	774
9764	32055	771
9765	32058	768
9766	32062	764
9767	32065	761
9768	32069	758
9769	32072	755
9770	32076	751
9771	32080	748
9772	32083	745
9773	32086	741
9774	32090	738
9775	32093	735
9776	32097	732
9777	32100	728
9778	32103	725
9779	32107	722
9780	32111	718
9781	32114	715
9782	32117	712
9783	32121	709
9784	32124	705
9785	32128	702
9786	32131	699
9787	32134	696
9788	32138	692
9789	32141	689
9790	32144	686
9791	32148	682
9792	32151	679
9793	32155	676
9794	32158	673
9795	32161	669
9796	32165	666
9797	32168	663
9798	32171	659
9799	32175	656
9800	32178	653
9801	32181	650
9802	32185	646
9803	32188	643
9804	32192	640
9805	32195	636
9806	32199	633
9807	32203	630
9808	32207	627
9809	32210	623
9810	32214	620
9811	32217	617
9812	32220	614
9813	32223	610
9814	32227	607
9815	32230	604
9816	32233	600
9817	32236	597
9818	32240	594
9819	32243	591
9820	32247	587
9821	32251	584
9822	32254	581
9823	32257	577
9824	32261	574
9825	32264	571
9826	32268	568
9827	32271	564
9828	32275	561
9829	32278	558
9830	32281	554
9831	32284	551
9832	32288	548
9833	32291	545
9834	32295	541
9835	32298	538
9836	32301	535
9837	32304	531
9838	32307	528
9839	32311	525
9840	32314	522
9841	32317	518
9842	32320	515
9843	32324	512
9844	32327	508
9845	32330	505
9846	32333	502
9847	32337	499
9848	32340	495
9849	32343	492
9850	32346	489
9851	32350	485
9852	32353	482
9853	32356	479
9854	32360	476
9855	32363	472
9856	32366	469
9857	32369	466
9858	32373	462
9859	32376	459
9860	32379	456
9861	32383	453
9862	32386	449
9863	32390	446
9864	32393	443
9865	32396	440
9866	32400	436
9867	32403	433
9868	32406	430
9869	32410	426
9870	32413	423
9871	32416	420
9872	32420	417
9873	32423	413
9874	32426	410
9875	32430	407
9876	32434	403
9877	32437	400
9878	32441	397
9879	32445	394
9880	32449	390
9881	32452	387
9882	32455	384
9883	32459	380
9884	32462	377
9885	32465	374
9886	32468	371
9887	32471	367
9888	32474	364
9889	32477	361
9890	32481	357
9891	32484	354
9892	32487	351
9893	32491	348
9894	32494	344
9895	32497	341
9896	32501	338
9897	32504	334
9898	32507	331
9899	32510	328
9900	32514	325
9901	32517	321
9902	32520	318
9903	32524	315
9904	32527	311
9905	32530	308
9906	32533	305
9907	32536	302
9908	32540	298
9909	32543	295
9910	32546	292
9911	32549	288
9912	32553	285
9913	32556	282
9914	32559	279
9915	32562	275
9916	32566	272
9917	32569	269
9918	32572	265
9919	32575	262
9920	32579	259
9921	32582	256
9922	32585	252
9923	32589	249
9924	32592	246
9925	32595	243
9926	32598	239
9927	32602	236
9928	32605	233
9929	32608	229
9930	32612	226
9931	32615	223
9932	32618	220
9933	32621	216
9934	32625	213
9935	32628	210
9936	32631	206
9937	32635	203
9938	32638	200
9939	32641	197
9940	32644	193
9941	32648	190
9942	32651	187
9943	32654	183
9944	32657	180
9945	32661	177
9946	32664	174
9947	32667	170
9948	32670	167
9949	32674	164
9950	32677	160
9951	32680	157
9952	32684	154
9953	32687	151
9954	32691	147
9955	32694	144
9956	32697	141
9957	32700	137
9958	32704	134
9959	32707	131
9960	32710	128
9961	32714	124
9962	32717	121
9963	32721	118
9964	32724	114
9965	32727	111
9966	32731	108
9967	32734	105
9968	32738	101
9969	32741	98
9970	32744	95
9971	32747	91
9972	32751	88
9973	32754	85
9974	32758	82
9975	32762	78
9976	32766	75
9977	32769	72
9978	32773	68
9979	32777	65
9980	32780	62
9981	32784	59
9982	32787	55
9983	32790	52
9984	32794	49
9985	32797	45
9986	32800	42
9987	32804	39
9988	32807	36
9989	32811	32
9990	32814	29
9991	32817	26
9992	32820	22
9993	32824	19
9994	32827	16
9995	32831	13
9996	32834	9
9997	32837	6
9998	32841	3
9999	32844	0
